views,subscriber,videoscount,date,year,day_of_week,month,day,week_number,season,quarter,part_of_month
2345912,4148,6,2017-01-05,2017,3,1,5,01,0,0,0
2350260,4156,6,2017-01-06,2017,4,1,6,01,0,0,0
2354343,4174,6,2017-01-07,2017,5,1,7,01,0,0,0
2362552,4194,6,2017-01-08,2017,6,1,8,01,0,0,0
2366514,4204,6,2017-01-09,2017,0,1,9,02,0,0,0
2369971,4214,6,2017-01-10,2017,1,1,10,02,0,0,0
2373161,4221,6,2017-01-11,2017,2,1,11,02,0,0,1
2376663,4235,6,2017-01-12,2017,3,1,12,02,0,0,1
2379832,4251,6,2017-01-13,2017,4,1,13,02,0,0,1
2408082,4269,6,2017-01-14,2017,5,1,14,02,0,0,1
2408082,4284,6,2017-01-15,2017,6,1,15,02,0,0,1
2483363,4295,6,2017-01-16,2017,0,1,16,03,0,0,1
2511172,4310,6,2017-01-17,2017,1,1,17,03,0,0,1
2529731,4319,6,2017-01-18,2017,2,1,18,03,0,0,1
2524749,4330,6,2017-01-19,2017,3,1,19,03,0,0,1
2528362,4341,6,2017-01-20,2017,4,1,20,03,0,0,1
2532091,4349,6,2017-01-21,2017,5,1,21,03,0,0,2
2535923,4372,6,2017-01-22,2017,6,1,22,03,0,0,2
2540079,4398,6,2017-01-23,2017,0,1,23,04,0,0,2
2415926,4414,6,2017-01-24,2017,1,1,24,04,0,0,2
2415926,4429,6,2017-01-25,2017,2,1,25,04,0,0,2
2423385,4432,6,2017-01-26,2017,3,1,26,04,0,0,2
2427260,4440,6,2017-01-27,2017,4,1,27,04,0,0,2
2427260,4454,6,2017-01-28,2017,5,1,28,04,0,0,2
2434548,4473,6,2017-01-29,2017,6,1,29,04,0,0,2
2439110,4494,6,2017-01-30,2017,0,1,30,05,0,0,2
2439110,4502,6,2017-01-31,2017,1,1,31,05,0,0,2
2447033,4522,6,2017-02-01,2017,2,2,1,05,0,0,0
2447033,4536,6,2017-02-02,2017,3,2,2,05,0,0,0
2450272,4544,6,2017-02-03,2017,4,2,3,05,0,0,0
2457796,4557,6,2017-02-04,2017,5,2,4,05,0,0,0
2461520,4568,6,2017-02-05,2017,6,2,5,05,0,0,0
2465433,4584,6,2017-02-06,2017,0,2,6,06,0,0,0
2469229,4597,6,2017-02-07,2017,1,2,7,06,0,0,0
2473093,4612,6,2017-02-08,2017,2,2,8,06,0,0,0
2473093,4625,6,2017-02-09,2017,3,2,9,06,0,0,0
2481333,4640,6,2017-02-10,2017,4,2,10,06,0,0,0
2485743,4656,6,2017-02-11,2017,5,2,11,06,0,0,1
2489768,4664,6,2017-02-12,2017,6,2,12,06,0,0,1
2489768,4675,6,2017-02-13,2017,0,2,13,07,0,0,1
2498125,4677,6,2017-02-14,2017,1,2,14,07,0,0,1
2502071,4697,6,2017-02-15,2017,2,2,15,07,0,0,1
2506097,4711,6,2017-02-16,2017,3,2,16,07,0,0,1
2510240,4719,6,2017-02-17,2017,4,2,17,07,0,0,1
2514260,4742,6,2017-02-18,2017,5,2,18,07,0,0,1
2517869,4762,6,2017-02-19,2017,6,2,19,07,0,0,1
2522019,4790,6,2017-02-20,2017,0,2,20,08,0,0,1
2525901,4798,6,2017-02-21,2017,1,2,21,08,0,0,2
2529856,4820,6,2017-02-22,2017,2,2,22,08,0,0,2
2533858,4833,6,2017-02-23,2017,3,2,23,08,0,0,2
2537576,4846,6,2017-02-24,2017,4,2,24,08,0,0,2
2541314,4858,6,2017-02-25,2017,5,2,25,08,0,0,2
2545116,4881,6,2017-02-26,2017,6,2,26,08,0,0,2
2545116,4898,6,2017-02-27,2017,0,2,27,09,0,0,2
2554295,4916,6,2017-02-28,2017,1,2,28,09,0,0,2
2558786,4931,6,2017-03-01,2017,2,3,1,09,1,0,0
2562774,4945,6,2017-03-02,2017,3,3,2,09,1,0,0
2567492,4965,6,2017-03-03,2017,4,3,3,09,1,0,0
2571965,4985,6,2017-03-04,2017,5,3,4,09,1,0,0
2576400,4999,6,2017-03-05,2017,6,3,5,09,1,0,0
2576400,5011,6,2017-03-06,2017,0,3,6,10,1,0,0
2585013,5031,6,2017-03-07,2017,1,3,7,10,1,0,0
2589118,5049,6,2017-03-08,2017,2,3,8,10,1,0,0
2593579,5058,6,2017-03-09,2017,3,3,9,10,1,0,0
2597422,5069,6,2017-03-10,2017,4,3,10,10,1,0,0
2601434,5083,6,2017-03-11,2017,5,3,11,10,1,0,1
2605614,5100,6,2017-03-12,2017,6,3,12,10,1,0,1
2609858,5120,6,2017-03-13,2017,0,3,13,11,1,0,1
2613779,5133,6,2017-03-14,2017,1,3,14,11,1,0,1
2617904,5148,6,2017-03-15,2017,2,3,15,11,1,0,1
2622227,5158,6,2017-03-16,2017,3,3,16,11,1,0,1
2625962,5181,6,2017-03-17,2017,4,3,17,11,1,0,1
2630251,5203,6,2017-03-18,2017,5,3,18,11,1,0,1
2634737,5216,6,2017-03-19,2017,6,3,19,11,1,0,1
2639127,5238,6,2017-03-20,2017,0,3,20,12,1,0,1
2639127,5256,6,2017-03-21,2017,1,3,21,12,1,0,2
2647525,5274,6,2017-03-22,2017,2,3,22,12,1,0,2
2652585,5293,6,2017-03-23,2017,3,3,23,12,1,0,2
2657166,5307,6,2017-03-24,2017,4,3,24,12,1,0,2
2661254,5321,6,2017-03-25,2017,5,3,25,12,1,0,2
2665130,5343,6,2017-03-26,2017,6,3,26,12,1,0,2
2669438,5364,6,2017-03-27,2017,0,3,27,13,1,0,2
2673545,5382,6,2017-03-28,2017,1,3,28,13,1,0,2
2677539,5390,6,2017-03-29,2017,2,3,29,13,1,0,2
2681561,5412,6,2017-03-30,2017,3,3,30,13,1,0,2
2686048,5430,6,2017-03-31,2017,4,3,31,13,1,0,2
6175942,1487,8,2016-10-01,2016,5,10,1,39,3,3,0
6181338,1490,8,2016-10-02,2016,6,10,2,39,3,3,0
6186857,1494,8,2016-10-03,2016,0,10,3,40,3,3,0
6191976,1500,8,2016-10-04,2016,1,10,4,40,3,3,0
6197385,1502,8,2016-10-05,2016,2,10,5,40,3,3,0
6202316,1503,8,2016-10-06,2016,3,10,6,40,3,3,0
6207124,1506,8,2016-10-07,2016,4,10,7,40,3,3,0
6211842,1509,8,2016-10-08,2016,5,10,8,40,3,3,0
6216635,1512,8,2016-10-09,2016,6,10,9,40,3,3,0
6221594,1515,8,2016-10-10,2016,0,10,10,41,3,3,0
6226391,1517,8,2016-10-11,2016,1,10,11,41,3,3,1
6231721,1519,8,2016-10-12,2016,2,10,12,41,3,3,1
6231721,1519,8,2016-10-13,2016,3,10,13,41,3,3,1
6241007,1520,8,2016-10-14,2016,4,10,14,41,3,3,1
6245827,1522,8,2016-10-15,2016,5,10,15,41,3,3,1
6249967,1523,8,2016-10-16,2016,6,10,16,41,3,3,1
6254426,1525,8,2016-10-17,2016,0,10,17,42,3,3,1
6258855,1528,8,2016-10-18,2016,1,10,18,42,3,3,1
6263029,1528,8,2016-10-19,2016,2,10,19,42,3,3,1
6267050,1531,8,2016-10-20,2016,3,10,20,42,3,3,1
6267050,1534,8,2016-10-21,2016,4,10,21,42,3,3,2
6275214,1537,8,2016-10-22,2016,5,10,22,42,3,3,2
6279375,1543,8,2016-10-23,2016,6,10,23,42,3,3,2
6279375,1546,8,2016-10-24,2016,0,10,24,43,3,3,2
6288067,1547,8,2016-10-25,2016,1,10,25,43,3,3,2
6291887,1550,8,2016-10-26,2016,2,10,26,43,3,3,2
6295926,1552,8,2016-10-27,2016,3,10,27,43,3,3,2
6298987,1552,8,2016-10-28,2016,4,10,28,43,3,3,2
6302799,1559,8,2016-10-29,2016,5,10,29,43,3,3,2
6306577,1559,8,2016-10-30,2016,6,10,30,43,3,3,2
6311020,1559,8,2016-10-31,2016,0,10,31,44,3,3,2
6315029,1563,8,2016-11-01,2016,1,11,1,44,3,3,0
6319236,1565,8,2016-11-02,2016,2,11,2,44,3,3,0
6323302,1565,8,2016-11-03,2016,3,11,3,44,3,3,0
6327616,1567,8,2016-11-04,2016,4,11,4,44,3,3,0
6327616,1570,8,2016-11-05,2016,5,11,5,44,3,3,0
6333752,1572,8,2016-11-06,2016,6,11,6,44,3,3,0
6337253,1572,8,2016-11-07,2016,0,11,7,45,3,3,0
6341265,1572,8,2016-11-08,2016,1,11,8,45,3,3,0
6344854,1573,8,2016-11-09,2016,2,11,9,45,3,3,0
6348638,1574,8,2016-11-10,2016,3,11,10,45,3,3,0
6352683,1577,8,2016-11-11,2016,4,11,11,45,3,3,1
6356811,1577,8,2016-11-12,2016,5,11,12,45,3,3,1
6361045,1584,8,2016-11-13,2016,6,11,13,45,3,3,1
6365596,1589,8,2016-11-14,2016,0,11,14,46,3,3,1
6369953,1589,8,2016-11-15,2016,1,11,15,46,3,3,1
6369953,1592,8,2016-11-16,2016,2,11,16,46,3,3,1
6378655,1593,8,2016-11-17,2016,3,11,17,46,3,3,1
6383144,1599,8,2016-11-18,2016,4,11,18,46,3,3,1
6387319,1600,8,2016-11-19,2016,5,11,19,46,3,3,1
6391524,1604,8,2016-11-20,2016,6,11,20,46,3,3,1
6395743,1605,8,2016-11-21,2016,0,11,21,47,3,3,2
6399663,1603,8,2016-11-22,2016,1,11,22,47,3,3,2
6403337,1606,8,2016-11-23,2016,2,11,23,47,3,3,2
6407095,1608,8,2016-11-24,2016,3,11,24,47,3,3,2
6410757,1608,8,2016-11-25,2016,4,11,25,47,3,3,2
6414396,1613,8,2016-11-26,2016,5,11,26,47,3,3,2
6418378,1616,8,2016-11-27,2016,6,11,27,47,3,3,2
6422599,1620,8,2016-11-28,2016,0,11,28,48,3,3,2
6431036,1623,8,2016-11-29,2016,1,11,29,48,3,3,2
6430284,1627,8,2016-11-30,2016,2,11,30,48,3,3,2
6430284,1627,8,2016-12-01,2016,3,12,1,48,0,3,0
6430284,1627,8,2016-12-02,2016,4,12,2,48,0,3,0
6430284,1629,8,2016-12-03,2016,5,12,3,48,0,3,0
6430284,1630,8,2016-12-04,2016,6,12,4,48,0,3,0
6446068,1634,8,2016-12-05,2016,0,12,5,49,0,3,0
6453985,1636,8,2016-12-06,2016,1,12,6,49,0,3,0
6453985,1636,8,2016-12-07,2016,2,12,7,49,0,3,0
6462272,1639,8,2016-12-08,2016,3,12,8,49,0,3,0
6466659,1644,8,2016-12-09,2016,4,12,9,49,0,3,0
6470967,1646,8,2016-12-10,2016,5,12,10,49,0,3,0
6475158,1650,8,2016-12-11,2016,6,12,11,49,0,3,1
6479580,1651,8,2016-12-12,2016,0,12,12,50,0,3,1
6483599,1655,8,2016-12-13,2016,1,12,13,50,0,3,1
6489482,1655,8,2016-12-14,2016,2,12,14,50,0,3,1
6491417,1662,8,2016-12-15,2016,3,12,15,50,0,3,1
6495115,1664,8,2016-12-16,2016,4,12,16,50,0,3,1
6495115,1665,8,2016-12-17,2016,5,12,17,50,0,3,1
6503239,1669,8,2016-12-18,2016,6,12,18,50,0,3,1
6507562,1671,8,2016-12-19,2016,0,12,19,51,0,3,1
6511914,1674,8,2016-12-20,2016,1,12,20,51,0,3,1
6515322,1677,8,2016-12-21,2016,2,12,21,51,0,3,2
6519257,1678,8,2016-12-22,2016,3,12,22,51,0,3,2
6523317,1681,8,2016-12-23,2016,4,12,23,51,0,3,2
6526985,1681,8,2016-12-24,2016,5,12,24,51,0,3,2
6528944,1683,8,2016-12-25,2016,6,12,25,51,0,3,2
6531460,1687,8,2016-12-26,2016,0,12,26,52,0,3,2
6535536,1688,8,2016-12-27,2016,1,12,27,52,0,3,2
6539523,1689,8,2016-12-28,2016,2,12,28,52,0,3,2
6543713,1689,8,2016-12-29,2016,3,12,29,52,0,3,2
6548142,1690,8,2016-12-30,2016,4,12,30,52,0,3,2
6552051,1690,8,2016-12-31,2016,5,12,31,52,0,3,2
6556509,1694,8,2017-01-01,2017,6,1,1,52,0,0,0
6561201,1697,8,2017-01-02,2017,0,1,2,01,0,0,0
6565316,1700,8,2017-01-03,2017,1,1,3,01,0,0,0
6569260,1703,8,2017-01-04,2017,2,1,4,01,0,0,0
6573453,1706,8,2017-01-05,2017,3,1,5,01,0,0,0
6577934,1709,8,2017-01-06,2017,4,1,6,01,0,0,0
6582368,1713,8,2017-01-07,2017,5,1,7,01,0,0,0
6590865,1714,8,2017-01-08,2017,6,1,8,01,0,0,0
6595729,1714,8,2017-01-09,2017,0,1,9,02,0,0,0
6600326,1716,8,2017-01-10,2017,1,1,10,02,0,0,0
6604561,1716,8,2017-01-11,2017,2,1,11,02,0,0,1
6608853,1719,8,2017-01-12,2017,3,1,12,02,0,0,1
6613252,1724,8,2017-01-13,2017,4,1,13,02,0,0,1
6639851,1725,8,2017-01-14,2017,5,1,14,02,0,0,1
6639851,1730,8,2017-01-15,2017,6,1,15,02,0,0,1
6703976,1730,8,2017-01-16,2017,0,1,16,03,0,0,1
6727510,1733,8,2017-01-17,2017,1,1,17,03,0,0,1
6741619,1735,8,2017-01-18,2017,2,1,18,03,0,0,1
6739967,1739,8,2017-01-19,2017,3,1,19,03,0,0,1
6744043,1742,8,2017-01-20,2017,4,1,20,03,0,0,1
6748359,1747,8,2017-01-21,2017,5,1,21,03,0,0,2
6752604,1750,8,2017-01-22,2017,6,1,22,03,0,0,2
6757408,1750,8,2017-01-23,2017,0,1,23,04,0,0,2
6657813,1752,8,2017-01-24,2017,1,1,24,04,0,0,2
6657813,1758,8,2017-01-25,2017,2,1,25,04,0,0,2
6665710,1759,8,2017-01-26,2017,3,1,26,04,0,0,2
6669801,1760,8,2017-01-27,2017,4,1,27,04,0,0,2
6669801,1763,8,2017-01-28,2017,5,1,28,04,0,0,2
6677974,1767,8,2017-01-29,2017,6,1,29,04,0,0,2
6682422,1769,8,2017-01-30,2017,0,1,30,05,0,0,2
6682422,1771,8,2017-01-31,2017,1,1,31,05,0,0,2
6690317,1775,8,2017-02-01,2017,2,2,1,05,0,0,0
6690317,1776,8,2017-02-02,2017,3,2,2,05,0,0,0
6694202,1779,8,2017-02-03,2017,4,2,3,05,0,0,0
6702569,1784,8,2017-02-04,2017,5,2,4,05,0,0,0
6706946,1788,8,2017-02-05,2017,6,2,5,05,0,0,0
6711729,1790,8,2017-02-06,2017,0,2,6,06,0,0,0
6716319,1791,8,2017-02-07,2017,1,2,7,06,0,0,0
6720896,1794,8,2017-02-08,2017,2,2,8,06,0,0,0
6720896,1796,8,2017-02-09,2017,3,2,9,06,0,0,0
6730012,1797,8,2017-02-10,2017,4,2,10,06,0,0,0
6734604,1805,8,2017-02-11,2017,5,2,11,06,0,0,1
6738956,1806,8,2017-02-12,2017,6,2,12,06,0,0,1
6738956,1810,8,2017-02-13,2017,0,2,13,07,0,0,1
6748850,1813,8,2017-02-14,2017,1,2,14,07,0,0,1
6753238,1814,8,2017-02-15,2017,2,2,15,07,0,0,1
6757504,1816,8,2017-02-16,2017,3,2,16,07,0,0,1
6761943,1822,8,2017-02-17,2017,4,2,17,07,0,0,1
6766154,1824,8,2017-02-18,2017,5,2,18,07,0,0,1
6770210,1827,8,2017-02-19,2017,6,2,19,07,0,0,1
6775037,1834,8,2017-02-20,2017,0,2,20,08,0,0,1
6779552,1836,8,2017-02-21,2017,1,2,21,08,0,0,2
6783790,1843,8,2017-02-22,2017,2,2,22,08,0,0,2
6788445,1845,8,2017-02-23,2017,3,2,23,08,0,0,2
6794385,1846,8,2017-02-24,2017,4,2,24,08,0,0,2
6798889,1852,8,2017-02-25,2017,5,2,25,08,0,0,2
6803455,1852,8,2017-02-26,2017,6,2,26,08,0,0,2
6803455,1858,8,2017-02-27,2017,0,2,27,09,0,0,2
6813555,1863,8,2017-02-28,2017,1,2,28,09,0,0,2
6818589,1861,8,2017-03-01,2017,2,3,1,09,1,0,0
6823429,1862,8,2017-03-02,2017,3,3,2,09,1,0,0
6828825,1864,8,2017-03-03,2017,4,3,3,09,1,0,0
6833937,1871,8,2017-03-04,2017,5,3,4,09,1,0,0
6838938,1876,8,2017-03-05,2017,6,3,5,09,1,0,0
6838938,1880,8,2017-03-06,2017,0,3,6,10,1,0,0
6848783,1885,8,2017-03-07,2017,1,3,7,10,1,0,0
6853432,1889,8,2017-03-08,2017,2,3,8,10,1,0,0
6858056,1891,8,2017-03-09,2017,3,3,9,10,1,0,0
6862806,1894,8,2017-03-10,2017,4,3,10,10,1,0,0
6867540,1897,8,2017-03-11,2017,5,3,11,10,1,0,1
6872143,1906,8,2017-03-12,2017,6,3,12,10,1,0,1
6877029,1908,8,2017-03-13,2017,0,3,13,11,1,0,1
6881637,1911,8,2017-03-14,2017,1,3,14,11,1,0,1
6886332,1914,8,2017-03-15,2017,2,3,15,11,1,0,1
6890915,1919,8,2017-03-16,2017,3,3,16,11,1,0,1
6895761,1919,8,2017-03-17,2017,4,3,17,11,1,0,1
6900583,1919,8,2017-03-18,2017,5,3,18,11,1,0,1
6905281,1923,8,2017-03-19,2017,6,3,19,11,1,0,1
6910345,1931,8,2017-03-20,2017,0,3,20,12,1,0,1
6910345,1935,8,2017-03-21,2017,1,3,21,12,1,0,2
6919788,1940,8,2017-03-22,2017,2,3,22,12,1,0,2
6924428,1944,8,2017-03-23,2017,3,3,23,12,1,0,2
6929357,1950,8,2017-03-24,2017,4,3,24,12,1,0,2
6934245,1949,8,2017-03-25,2017,5,3,25,12,1,0,2
6939318,1952,8,2017-03-26,2017,6,3,26,12,1,0,2
6944599,1954,8,2017-03-27,2017,0,3,27,13,1,0,2
6949488,1957,8,2017-03-28,2017,1,3,28,13,1,0,2
6954265,1960,8,2017-03-29,2017,2,3,29,13,1,0,2
6959154,1962,8,2017-03-30,2017,3,3,30,13,1,0,2
6964029,1964,8,2017-03-31,2017,4,3,31,13,1,0,2
16577382,18228,39,2016-10-01,2016,5,10,1,39,3,3,0
16600575,18252,39,2016-10-02,2016,6,10,2,39,3,3,0
16623345,18279,39,2016-10-03,2016,0,10,3,40,3,3,0
16643347,18302,39,2016-10-04,2016,1,10,4,40,3,3,0
16660634,18329,39,2016-10-05,2016,2,10,5,40,3,3,0
16678563,18351,39,2016-10-06,2016,3,10,6,40,3,3,0
16695657,18372,39,2016-10-07,2016,4,10,7,40,3,3,0
16713728,18399,39,2016-10-08,2016,5,10,8,40,3,3,0
16729163,18415,39,2016-10-09,2016,6,10,9,40,3,3,0
16748219,18428,39,2016-10-10,2016,0,10,10,41,3,3,0
16764692,18452,39,2016-10-11,2016,1,10,11,41,3,3,1
16780634,18469,40,2016-10-12,2016,2,10,12,41,3,3,1
16780634,18497,40,2016-10-13,2016,3,10,13,41,3,3,1
16811505,18532,40,2016-10-14,2016,4,10,14,41,3,3,1
16830862,18556,40,2016-10-15,2016,5,10,15,41,3,3,1
16847730,18586,40,2016-10-16,2016,6,10,16,41,3,3,1
16865928,18602,40,2016-10-17,2016,0,10,17,42,3,3,1
16884450,18634,40,2016-10-18,2016,1,10,18,42,3,3,1
16902787,18669,40,2016-10-19,2016,2,10,19,42,3,3,1
16921130,18706,40,2016-10-20,2016,3,10,20,42,3,3,1
16921130,18733,40,2016-10-21,2016,4,10,21,42,3,3,2
16956006,18765,40,2016-10-22,2016,5,10,22,42,3,3,2
16973870,18786,40,2016-10-23,2016,6,10,23,42,3,3,2
16973870,18798,40,2016-10-24,2016,0,10,24,43,3,3,2
17010835,18829,40,2016-10-25,2016,1,10,25,43,3,3,2
17027451,18848,40,2016-10-26,2016,2,10,26,43,3,3,2
17041926,18874,40,2016-10-27,2016,3,10,27,43,3,3,2
17059943,18901,40,2016-10-28,2016,4,10,28,43,3,3,2
17079093,18941,40,2016-10-29,2016,5,10,29,43,3,3,2
17099099,18967,40,2016-10-30,2016,6,10,30,43,3,3,2
17115916,18987,40,2016-10-31,2016,0,10,31,44,3,3,2
17131082,19008,40,2016-11-01,2016,1,11,1,44,3,3,0
17147242,19040,40,2016-11-02,2016,2,11,2,44,3,3,0
17162929,19084,40,2016-11-03,2016,3,11,3,44,3,3,0
17190349,19108,40,2016-11-04,2016,4,11,4,44,3,3,0
17190349,19169,40,2016-11-05,2016,5,11,5,44,3,3,0
17234157,19228,40,2016-11-06,2016,6,11,6,44,3,3,0
17269975,19271,40,2016-11-07,2016,0,11,7,45,3,3,0
17295861,19334,40,2016-11-08,2016,1,11,8,45,3,3,0
17319958,19386,40,2016-11-09,2016,2,11,9,45,3,3,0
17352185,19464,40,2016-11-10,2016,3,11,10,45,3,3,0
17392792,19506,40,2016-11-11,2016,4,11,11,45,3,3,1
17423000,19576,40,2016-11-12,2016,5,11,12,45,3,3,1
17461171,19682,40,2016-11-13,2016,6,11,13,45,3,3,1
17493734,19728,40,2016-11-14,2016,0,11,14,46,3,3,1
17541804,19821,40,2016-11-15,2016,1,11,15,46,3,3,1
405070,7265,212,2017-02-26,2017,6,2,26,08,0,0,2
405070,7265,212,2017-02-27,2017,0,2,27,09,0,0,2
405158,7265,212,2017-02-28,2017,1,2,28,09,0,0,2
405214,7264,212,2017-03-01,2017,2,3,1,09,1,0,0
405253,7264,212,2017-03-02,2017,3,3,2,09,1,0,0
405326,7263,212,2017-03-03,2017,4,3,3,09,1,0,0
405402,7261,212,2017-03-04,2017,5,3,4,09,1,0,0
405462,7262,212,2017-03-05,2017,6,3,5,09,1,0,0
405462,7264,212,2017-03-06,2017,0,3,6,10,1,0,0
405596,7266,212,2017-03-07,2017,1,3,7,10,1,0,0
405670,7266,212,2017-03-08,2017,2,3,8,10,1,0,0
405735,7264,212,2017-03-09,2017,3,3,9,10,1,0,0
405789,7264,212,2017-03-10,2017,4,3,10,10,1,0,0
405828,7264,212,2017-03-11,2017,5,3,11,10,1,0,1
405905,7266,212,2017-03-12,2017,6,3,12,10,1,0,1
406007,7267,212,2017-03-13,2017,0,3,13,11,1,0,1
406064,7267,212,2017-03-14,2017,1,3,14,11,1,0,1
406124,7268,212,2017-03-15,2017,2,3,15,11,1,0,1
406177,7270,212,2017-03-16,2017,3,3,16,11,1,0,1
406232,7269,212,2017-03-17,2017,4,3,17,11,1,0,1
406313,7269,212,2017-03-18,2017,5,3,18,11,1,0,1
406362,7268,212,2017-03-19,2017,6,3,19,11,1,0,1
406411,7267,212,2017-03-20,2017,0,3,20,12,1,0,1
406411,7267,212,2017-03-21,2017,1,3,21,12,1,0,2
406516,7267,212,2017-03-22,2017,2,3,22,12,1,0,2
406571,7266,212,2017-03-23,2017,3,3,23,12,1,0,2
406614,7265,212,2017-03-24,2017,4,3,24,12,1,0,2
406670,7265,212,2017-03-25,2017,5,3,25,12,1,0,2
406728,7266,212,2017-03-26,2017,6,3,26,12,1,0,2
406767,7267,212,2017-03-27,2017,0,3,27,13,1,0,2
406796,7267,212,2017-03-28,2017,1,3,28,13,1,0,2
406837,7266,212,2017-03-29,2017,2,3,29,13,1,0,2
406892,7264,212,2017-03-30,2017,3,3,30,13,1,0,2
406938,7263,212,2017-03-31,2017,4,3,31,13,1,0,2
285428,2045,46,2016-10-01,2016,5,10,1,39,3,3,0
285522,2046,46,2016-10-02,2016,6,10,2,39,3,3,0
285615,2049,46,2016-10-03,2016,0,10,3,40,3,3,0
285697,2051,46,2016-10-04,2016,1,10,4,40,3,3,0
285797,2052,46,2016-10-05,2016,2,10,5,40,3,3,0
285877,2053,46,2016-10-06,2016,3,10,6,40,3,3,0
285934,2053,46,2016-10-07,2016,4,10,7,40,3,3,0
286015,2055,46,2016-10-08,2016,5,10,8,40,3,3,0
286113,2055,46,2016-10-09,2016,6,10,9,40,3,3,0
286182,2056,46,2016-10-10,2016,0,10,10,41,3,3,0
286228,2057,46,2016-10-11,2016,1,10,11,41,3,3,1
286290,2058,46,2016-10-12,2016,2,10,12,41,3,3,1
286290,2059,46,2016-10-13,2016,3,10,13,41,3,3,1
286455,2053,46,2016-10-14,2016,4,10,14,41,3,3,1
286488,2054,46,2016-10-15,2016,5,10,15,41,3,3,1
286570,2051,48,2016-10-16,2016,6,10,16,41,3,3,1
286657,2052,48,2016-10-17,2016,0,10,17,42,3,3,1
286736,2056,48,2016-10-18,2016,1,10,18,42,3,3,1
286819,2055,48,2016-10-19,2016,2,10,19,42,3,3,1
286882,2055,48,2016-10-20,2016,3,10,20,42,3,3,1
286882,2055,48,2016-10-21,2016,4,10,21,42,3,3,2
286970,2057,48,2016-10-22,2016,5,10,22,42,3,3,2
287028,2058,48,2016-10-23,2016,6,10,23,42,3,3,2
287028,2058,48,2016-10-24,2016,0,10,24,43,3,3,2
287113,2059,48,2016-10-25,2016,1,10,25,43,3,3,2
287153,2059,48,2016-10-26,2016,2,10,26,43,3,3,2
287183,2060,48,2016-10-27,2016,3,10,27,43,3,3,2
287223,2062,48,2016-10-28,2016,4,10,28,43,3,3,2
287268,2060,48,2016-10-29,2016,5,10,29,43,3,3,2
287335,2062,48,2016-10-30,2016,6,10,30,43,3,3,2
287393,2063,50,2016-10-31,2016,0,10,31,44,3,3,2
287483,2061,47,2016-11-01,2016,1,11,1,44,3,3,0
287567,2064,47,2016-11-02,2016,2,11,2,44,3,3,0
287634,2064,47,2016-11-03,2016,3,11,3,44,3,3,0
287679,2063,47,2016-11-04,2016,4,11,4,44,3,3,0
287679,2065,47,2016-11-05,2016,5,11,5,44,3,3,0
287755,2068,47,2016-11-06,2016,6,11,6,44,3,3,0
287799,2070,47,2016-11-07,2016,0,11,7,45,3,3,0
287839,2070,47,2016-11-08,2016,1,11,8,45,3,3,0
287858,2072,47,2016-11-09,2016,2,11,9,45,3,3,0
287886,2072,47,2016-11-10,2016,3,11,10,45,3,3,0
287900,2073,47,2016-11-11,2016,4,11,11,45,3,3,1
287938,2073,47,2016-11-12,2016,5,11,12,45,3,3,1
287979,2074,47,2016-11-13,2016,6,11,13,45,3,3,1
287998,2075,47,2016-11-14,2016,0,11,14,46,3,3,1
288017,2077,47,2016-11-15,2016,1,11,15,46,3,3,1
288017,2079,47,2016-11-16,2016,2,11,16,46,3,3,1
288067,2079,47,2016-11-17,2016,3,11,17,46,3,3,1
288087,2079,47,2016-11-18,2016,4,11,18,46,3,3,1
288115,2079,47,2016-11-19,2016,5,11,19,46,3,3,1
288151,2078,47,2016-11-20,2016,6,11,20,46,3,3,1
288168,2078,47,2016-11-21,2016,0,11,21,47,3,3,2
288183,2079,47,2016-11-22,2016,1,11,22,47,3,3,2
288206,2080,47,2016-11-23,2016,2,11,23,47,3,3,2
288228,2080,47,2016-11-24,2016,3,11,24,47,3,3,2
288252,2080,47,2016-11-25,2016,4,11,25,47,3,3,2
288285,2079,47,2016-11-26,2016,5,11,26,47,3,3,2
288318,2078,47,2016-11-27,2016,6,11,27,47,3,3,2
288353,2079,47,2016-11-28,2016,0,11,28,48,3,3,2
288589,2078,47,2016-11-29,2016,1,11,29,48,3,3,2
288384,2078,47,2016-11-30,2016,2,11,30,48,3,3,2
288384,2078,47,2016-12-01,2016,3,12,1,48,0,3,0
288384,2079,47,2016-12-02,2016,4,12,2,48,0,3,0
288384,2080,47,2016-12-03,2016,5,12,3,48,0,3,0
288384,2080,47,2016-12-04,2016,6,12,4,48,0,3,0
288469,2080,47,2016-12-05,2016,0,12,5,49,0,3,0
288515,2081,47,2016-12-06,2016,1,12,6,49,0,3,0
288515,2081,47,2016-12-07,2016,2,12,7,49,0,3,0
288559,2081,47,2016-12-08,2016,3,12,8,49,0,3,0
288588,2079,47,2016-12-09,2016,4,12,9,49,0,3,0
288617,2080,47,2016-12-10,2016,5,12,10,49,0,3,0
288648,2080,47,2016-12-11,2016,6,12,11,49,0,3,1
288681,2082,47,2016-12-12,2016,0,12,12,50,0,3,1
288705,2082,47,2016-12-13,2016,1,12,13,50,0,3,1
288735,2084,47,2016-12-14,2016,2,12,14,50,0,3,1
288765,2083,47,2016-12-15,2016,3,12,15,50,0,3,1
288803,2083,47,2016-12-16,2016,4,12,16,50,0,3,1
288803,2084,47,2016-12-17,2016,5,12,17,50,0,3,1
